Plant_ID,Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Growth Days,Temperature (°F),Growth Weeks,Normalized Humidity,Humidity Level
55,2023-08-21,22.0,50,625,6.1,19,71.6,2.71,0.0,Moderate
55,2023-08-22,24.7,56,701,6.7,20,76.46,2.86,0.2,Moderate
55,2023-08-23,19.0,66,665,6.2,21,66.2,3.0,0.5333333333333333,High
55,2023-08-24,22.2,70,510,6.0,22,71.96,3.14,0.6666666666666666,High
55,2023-08-25,19.6,76,665,6.1,23,67.28,3.29,0.8666666666666667,High
55,2023-08-26,22.0,77,702,6.6,24,71.6,3.43,0.9,High
55,2023-08-27,22.3,58,520,6.4,25,72.14,3.57,0.26666666666666666,Moderate
55,2023-08-28,19.0,64,474,6.4,26,66.2,3.71,0.4666666666666667,High
55,2023-08-29,19.1,68,474,6.4,27,66.38,3.86,0.6,High
55,2023-08-30,20.8,59,447,6.3,28,69.44,4.0,0.3,Moderate
55,2023-08-31,18.5,54,596,6.0,29,65.3,4.14,0.13333333333333333,Moderate
55,2023-09-01,24.6,75,592,6.4,30,76.28,4.29,0.8333333333333334,High
55,2023-09-02,18.0,62,465,6.2,31,64.4,4.43,0.4,High
55,2023-09-03,20.6,55,766,6.3,32,69.08,4.57,0.16666666666666666,Moderate
55,2023-09-04,19.8,63,795,6.7,33,67.64,4.71,0.43333333333333335,High
55,2023-09-05,22.9,69,432,6.5,34,73.22,4.86,0.6333333333333333,High
55,2023-09-06,21.3,53,686,6.0,35,70.34,5.0,0.1,Moderate
55,2023-09-07,24.5,55,733,6.1,36,76.1,5.14,0.16666666666666666,Moderate
55,2023-09-08,19.6,66,458,6.5,37,67.28,5.29,0.5333333333333333,High
55,2023-09-09,21.8,67,407,6.3,38,71.24000000000001,5.43,0.5666666666666667,High
55,2023-09-10,19.4,72,422,6.1,39,66.92,5.57,0.7333333333333333,High
55,2023-09-11,23.2,75,748,6.1,40,73.75999999999999,5.71,0.8333333333333334,High
55,2023-09-12,24.8,73,479,6.4,41,76.64,5.86,0.7666666666666667,High
55,2023-09-13,19.4,57,724,6.5,42,66.92,6.0,0.23333333333333334,Moderate
55,2023-09-14,18.1,76,712,6.7,43,64.58,6.14,0.8666666666666667,High
55,2023-09-15,18.9,53,629,6.1,44,66.02,6.29,0.1,Moderate
55,2023-09-16,23.0,53,670,6.6,45,73.4,6.43,0.1,Moderate
55,2023-09-17,31.6,69,539,6.6,45,88.88000000000001,6.43,0.6333333333333333,High
55,2023-09-18,29.4,55,554,6.6,46,84.91999999999999,6.57,0.16666666666666666,Moderate
55,2023-09-19,31.5,51,527,6.2,47,88.7,6.71,0.03333333333333333,Moderate
56,2023-08-03,24.9,73,728,6.7,1,76.82,0.14,0.7666666666666667,High
56,2023-08-04,20.1,53,524,6.7,2,68.18,0.29,0.1,Moderate
56,2023-08-05,18.6,55,553,6.2,3,65.48,0.43,0.16666666666666666,Moderate
56,2023-08-06,19.0,60,576,6.6,4,66.2,0.57,0.3333333333333333,Moderate
56,2023-08-07,24.2,54,420,6.8,5,75.56,0.71,0.13333333333333333,Moderate
56,2023-08-08,24.4,56,775,6.7,6,75.92,0.86,0.2,Moderate
56,2023-08-09,23.8,65,538,6.5,7,74.84,1.0,0.5,High
56,2023-08-10,21.2,75,484,6.2,8,70.16,1.14,0.8333333333333334,High
56,2023-08-11,24.8,50,683,6.0,9,76.64,1.29,0.0,Moderate
56,2023-08-12,19.4,55,769,6.6,10,66.92,1.43,0.16666666666666666,Moderate
56,2023-08-13,23.7,54,428,6.4,11,74.66,1.57,0.13333333333333333,Moderate
56,2023-08-14,20.9,74,652,6.3,12,69.62,1.71,0.8,High
56,2023-08-15,20.2,66,696,6.6,13,68.36,1.86,0.5333333333333333,High
56,2023-08-16,19.4,65,739,6.7,14,66.92,2.0,0.5,High
56,2023-08-17,20.0,78,501,6.2,15,68.0,2.14,0.9333333333333333,High
56,2023-08-18,23.4,58,578,6.6,16,74.12,2.29,0.26666666666666666,Moderate
56,2023-08-19,22.3,69,457,6.5,17,72.14,2.43,0.6333333333333333,High
56,2023-08-20,23.2,64,585,6.5,18,73.75999999999999,2.57,0.4666666666666667,High
56,2023-08-21,21.9,66,701,6.4,19,71.42,2.71,0.5333333333333333,High
56,2023-08-22,23.7,54,755,6.1,20,74.66,2.86,0.13333333333333333,Moderate
56,2023-08-23,19.9,70,741,6.5,21,67.82,3.0,0.6666666666666666,High
56,2023-08-24,22.7,53,432,6.2,22,72.86,3.14,0.1,Moderate
56,2023-08-25,23.9,65,467,6.2,23,75.02,3.29,0.5,High
56,2023-08-26,22.0,67,735,6.0,24,71.6,3.43,0.5666666666666667,High
56,2023-08-27,20.4,57,767,6.2,25,68.72,3.57,0.23333333333333334,Moderate
56,2023-08-28,18.1,58,695,6.0,26,64.58,3.71,0.26666666666666666,Moderate
56,2023-08-29,20.0,60,671,6.5,27,68.0,3.86,0.3333333333333333,Moderate
56,2023-08-30,19.2,72,509,6.4,28,66.56,4.0,0.7333333333333333,High
56,2023-08-31,24.4,67,425,6.7,29,75.92,4.14,0.5666666666666667,High
56,2023-09-01,24.6,68,769,6.2,30,76.28,4.29,0.6,High
56,2023-09-02,23.9,78,672,6.0,31,75.02,4.43,0.9333333333333333,High
56,2023-09-03,21.5,63,671,6.8,32,70.7,4.57,0.43333333333333335,High
56,2023-09-04,22.8,68,460,6.6,33,73.04,4.71,0.6,High
56,2023-09-05,24.1,58,536,6.5,34,75.38,4.86,0.26666666666666666,Moderate
56,2023-09-06,22.8,79,503,6.4,35,73.04,5.0,0.9666666666666667,High
56,2023-09-07,18.5,51,777,6.1,36,65.3,5.14,0.03333333333333333,Moderate
56,2023-09-08,18.5,75,777,6.1,37,65.3,5.29,0.8333333333333334,High
56,2023-09-09,21.6,55,404,6.4,38,70.88,5.43,0.16666666666666666,Moderate
56,2023-09-10,23.6,71,569,6.2,39,74.48,5.57,0.7,High
56,2023-09-11,23.6,52,693,6.5,40,74.48,5.71,0.06666666666666667,Moderate
56,2023-09-12,18.1,64,676,6.4,41,64.58,5.86,0.4666666666666667,High
56,2023-09-13,21.5,61,407,6.2,42,70.7,6.0,0.36666666666666664,High
56,2023-09-14,22.5,62,439,6.1,43,72.5,6.14,0.4,High
56,2023-09-15,22.6,57,501,6.5,44,72.68,6.29,0.23333333333333334,Moderate
56,2023-09-16,20.6,56,673,6.5,45,69.08,6.43,0.2,Moderate
57,2023-08-03,19.5,56,733,6.4,1,67.1,0.14,0.2,Moderate
57,2023-08-04,20.6,65,732,6.6,2,69.08,0.29,0.5,High
57,2023-08-05,24.1,60,716,6.7,3,75.38,0.43,0.3333333333333333,Moderate
57,2023-08-06,20.6,59,429,6.3,4,69.08,0.57,0.3,Moderate
57,2023-08-07,19.8,55,400,6.5,5,67.64,0.71,0.16666666666666666,Moderate
57,2023-08-08,20.7,72,493,6.2,6,69.25999999999999,0.86,0.7333333333333333,High
57,2023-08-09,20.8,56,626,6.2,7,69.44,1.0,0.2,Moderate
57,2023-08-10,22.7,75,689,6.3,8,72.86,1.14,0.8333333333333334,High
57,2023-08-11,18.2,65,798,6.4,9,64.75999999999999,1.29,0.5,High
57,2023-08-12,19.8,57,678,6.2,10,67.64,1.43,0.23333333333333334,Moderate
57,2023-08-13,19.1,50,686,6.2,11,66.38,1.57,0.0,Moderate
57,2023-08-14,23.1,50,638,6.0,12,73.58,1.71,0.0,Moderate
57,2023-08-15,22.8,70,658,6.3,13,73.04,1.86,0.6666666666666666,High
57,2023-08-16,20.4,71,674,6.7,14,68.72,2.0,0.7,High
57,2023-08-17,21.1,56,625,6.7,15,69.98,2.14,0.2,Moderate
57,2023-08-18,21.6,52,699,6.3,16,70.88,2.29,0.06666666666666667,Moderate
57,2023-08-19,20.0,80,423,6.5,17,68.0,2.43,1.0,High
57,2023-08-20,24.5,72,627,6.1,18,76.1,2.57,0.7333333333333333,High
57,2023-08-21,20.3,79,578,6.3,19,68.54,2.71,0.9666666666666667,High
57,2023-08-22,19.8,55,718,6.3,20,67.64,2.86,0.16666666666666666,Moderate
57,2023-08-23,23.2,68,688,6.7,21,73.75999999999999,3.0,0.6,High
57,2023-08-24,18.1,50,408,6.6,22,64.58,3.14,0.0,Moderate
57,2023-08-25,21.7,55,760,6.1,23,71.06,3.29,0.16666666666666666,Moderate
57,2023-08-26,23.3,60,690,6.5,24,73.94,3.43,0.3333333333333333,Moderate
57,2023-08-27,22.0,78,702,6.1,25,71.6,3.57,0.9333333333333333,High
57,2023-08-28,18.8,55,542,6.2,26,65.84,3.71,0.16666666666666666,Moderate
57,2023-08-29,24.8,66,796,6.1,27,76.64,3.86,0.5333333333333333,High
57,2023-08-30,20.6,64,674,6.4,28,69.08,4.0,0.4666666666666667,High
57,2023-08-31,20.8,57,732,6.3,29,69.44,4.14,0.23333333333333334,Moderate
57,2023-09-01,23.3,51,494,6.0,30,73.94,4.29,0.03333333333333333,Moderate
57,2023-09-02,18.8,53,584,6.7,31,65.84,4.43,0.1,Moderate
57,2023-09-03,21.1,71,596,6.1,32,69.98,4.57,0.7,High
57,2023-09-04,23.9,65,473,6.0,33,75.02,4.71,0.5,High
57,2023-09-05,19.2,61,772,6.7,34,66.56,4.86,0.36666666666666664,High
57,2023-09-06,19.9,80,660,6.7,35,67.82,5.0,1.0,High
57,2023-09-07,21.8,76,560,6.7,36,71.24000000000001,5.14,0.8666666666666667,High
57,2023-09-08,19.9,74,497,6.3,37,67.82,5.29,0.8,High
57,2023-09-09,18.4,79,716,6.6,38,65.12,5.43,0.9666666666666667,High
57,2023-09-10,23.6,50,672,6.8,39,74.48,5.57,0.0,Moderate
57,2023-09-11,22.4,59,683,6.8,40,72.32,5.71,0.3,Moderate
57,2023-09-12,21.2,56,595,6.3,41,70.16,5.86,0.2,Moderate
57,2023-09-13,20.6,65,800,6.7,42,69.08,6.0,0.5,High
57,2023-09-14,18.2,61,431,6.4,43,64.75999999999999,6.14,0.36666666666666664,High
57,2023-09-15,19.6,65,432,6.6,44,67.28,6.29,0.5,High
57,2023-09-16,21.6,59,773,6.1,45,70.88,6.43,0.3,Moderate
57,2023-09-17,22.9,75,547,6.7,46,73.22,6.57,0.8333333333333334,High
58,2023-08-03,18.7,56,681,6.7,1,65.66,0.14,0.2,Moderate
58,2023-08-04,22.3,54,511,6.6,2,72.14,0.29,0.13333333333333333,Moderate
58,2023-08-05,20.5,50,471,6.6,3,68.9,0.43,0.0,Moderate
58,2023-08-06,24.2,52,647,6.4,4,75.56,0.57,0.06666666666666667,Moderate
58,2023-08-07,22.3,72,519,6.1,5,72.14,0.71,0.7333333333333333,High
58,2023-08-08,24.4,55,404,6.4,6,75.92,0.86,0.16666666666666666,Moderate
58,2023-08-09,19.5,63,704,6.7,7,67.1,1.0,0.43333333333333335,High
58,2023-08-10,20.5,74,487,6.0,8,68.9,1.14,0.8,High
58,2023-08-11,18.8,76,672,6.7,9,65.84,1.29,0.8666666666666667,High
58,2023-08-12,19.9,66,548,6.7,10,67.82,1.43,0.5333333333333333,High
58,2023-08-13,19.3,61,408,6.7,11,66.74000000000001,1.57,0.36666666666666664,High
58,2023-08-14,18.7,77,550,6.1,12,65.66,1.71,0.9,High
58,2023-08-15,23.6,53,581,6.5,13,74.48,1.86,0.1,Moderate
58,2023-08-16,24.6,58,494,6.0,14,76.28,2.0,0.26666666666666666,Moderate
58,2023-08-17,22.7,66,503,6.3,15,72.86,2.14,0.5333333333333333,High
58,2023-08-18,21.0,59,766,6.1,16,69.8,2.29,0.3,Moderate
58,2023-08-19,21.3,51,728,6.1,17,70.34,2.43,0.03333333333333333,Moderate
58,2023-08-20,22.8,57,671,6.4,18,73.04,2.57,0.23333333333333334,Moderate
58,2023-08-21,24.2,71,438,6.6,19,75.56,2.71,0.7,High
58,2023-08-22,21.3,80,703,6.8,20,70.34,2.86,1.0,High
58,2023-08-23,20.4,70,547,6.3,21,68.72,3.0,0.6666666666666666,High
58,2023-08-24,24.2,76,524,6.0,22,75.56,3.14,0.8666666666666667,High
58,2023-08-25,23.6,61,686,6.4,23,74.48,3.29,0.36666666666666664,High
58,2023-08-26,21.4,69,525,6.3,24,70.52,3.43,0.6333333333333333,High
58,2023-08-27,23.7,56,575,6.7,25,74.66,3.57,0.2,Moderate
58,2023-08-28,19.3,55,642,6.8,26,66.74000000000001,3.71,0.16666666666666666,Moderate
58,2023-08-29,19.0,79,448,6.2,27,66.2,3.86,0.9666666666666667,High
58,2023-08-30,24.7,52,584,6.1,28,76.46,4.0,0.06666666666666667,Moderate
58,2023-08-31,18.0,59,467,6.1,29,64.4,4.14,0.3,Moderate
58,2023-09-01,24.9,80,755,6.4,30,76.82,4.29,1.0,High
58,2023-09-02,20.9,54,608,6.7,31,69.62,4.43,0.13333333333333333,Moderate
58,2023-09-03,21.0,58,641,6.6,32,69.8,4.57,0.26666666666666666,Moderate
58,2023-09-04,18.4,65,730,6.2,33,65.12,4.71,0.5,High
58,2023-09-05,22.3,79,711,6.7,34,72.14,4.86,0.9666666666666667,High
58,2023-09-06,19.6,63,679,6.4,35,67.28,5.0,0.43333333333333335,High
58,2023-09-07,18.4,60,420,6.2,36,65.12,5.14,0.3333333333333333,Moderate
58,2023-09-08,20.0,77,581,6.3,37,68.0,5.29,0.9,High
58,2023-09-09,20.7,57,491,6.4,38,69.25999999999999,5.43,0.23333333333333334,Moderate
58,2023-09-10,20.0,55,416,6.8,39,68.0,5.57,0.16666666666666666,Moderate
58,2023-09-11,21.7,51,720,6.6,40,71.06,5.71,0.03333333333333333,Moderate
58,2023-09-12,20.6,70,571,6.4,41,69.08,5.86,0.6666666666666666,High
58,2023-09-13,23.4,70,403,6.2,42,74.12,6.0,0.6666666666666666,High
58,2023-09-14,19.4,63,467,6.5,43,66.92,6.14,0.43333333333333335,High
58,2023-09-15,24.7,63,760,6.6,44,76.46,6.29,0.43333333333333335,High
58,2023-09-16,23.3,50,704,6.3,45,73.94,6.43,0.0,Moderate
59,2023-08-03,22.8,63,743,6.3,1,73.04,0.14,0.43333333333333335,High
59,2023-08-04,24.0,62,643,6.5,2,75.2,0.29,0.4,High
59,2023-08-05,20.2,64,495,6.4,3,68.36,0.43,0.4666666666666667,High
59,2023-08-06,19.5,74,571,6.1,4,67.1,0.57,0.8,High
59,2023-08-07,24.5,74,756,6.1,5,76.1,0.71,0.8,High
59,2023-08-08,20.5,65,412,6.2,6,68.9,0.86,0.5,High
59,2023-08-09,18.3,61,512,6.3,7,64.94,1.0,0.36666666666666664,High
59,2023-08-10,18.5,65,620,6.1,8,65.3,1.14,0.5,High
59,2023-08-11,23.5,79,641,6.4,9,74.3,1.29,0.9666666666666667,High
59,2023-08-12,18.9,71,768,6.4,10,66.02,1.43,0.7,High
59,2023-08-13,24.1,76,612,6.7,11,75.38,1.57,0.8666666666666667,High
59,2023-08-14,24.7,71,473,6.3,12,76.46,1.71,0.7,High
59,2023-08-15,22.3,52,791,6.6,13,72.14,1.86,0.06666666666666667,Moderate
59,2023-08-16,23.3,56,759,6.1,14,73.94,2.0,0.2,Moderate
59,2023-08-17,19.9,59,446,6.5,15,67.82,2.14,0.3,Moderate
59,2023-08-18,19.6,70,525,6.0,16,67.28,2.29,0.6666666666666666,High
59,2023-08-19,23.5,78,588,6.7,17,74.3,2.43,0.9333333333333333,High
59,2023-08-20,20.1,66,629,6.2,18,68.18,2.57,0.5333333333333333,High
59,2023-08-21,20.9,55,422,6.3,19,69.62,2.71,0.16666666666666666,Moderate
59,2023-08-22,22.8,64,798,6.2,20,73.04,2.86,0.4666666666666667,High
59,2023-08-23,22.8,73,500,6.2,21,73.04,3.0,0.7666666666666667,High
59,2023-08-24,24.2,58,599,6.4,22,75.56,3.14,0.26666666666666666,Moderate
59,2023-08-25,20.9,75,434,6.7,23,69.62,3.29,0.8333333333333334,High
59,2023-08-26,21.9,57,791,6.1,24,71.42,3.43,0.23333333333333334,Moderate
59,2023-08-27,20.8,65,437,6.1,25,69.44,3.57,0.5,High
59,2023-08-28,19.6,73,403,6.2,26,67.28,3.71,0.7666666666666667,High
59,2023-08-29,23.5,65,523,6.7,27,74.3,3.86,0.5,High
59,2023-08-30,23.8,53,688,6.1,28,74.84,4.0,0.1,Moderate
59,2023-08-31,24.9,61,582,6.3,29,76.82,4.14,0.36666666666666664,High
59,2023-09-01,19.1,50,490,6.5,30,66.38,4.29,0.0,Moderate
59,2023-09-02,21.8,73,800,6.7,31,71.24000000000001,4.43,0.7666666666666667,High
59,2023-09-03,24.8,69,611,6.0,32,76.64,4.57,0.6333333333333333,High
59,2023-09-04,22.0,69,543,6.1,33,71.6,4.71,0.6333333333333333,High
59,2023-09-05,21.2,77,630,6.2,34,70.16,4.86,0.9,High
59,2023-09-06,23.8,80,786,6.2,35,74.84,5.0,1.0,High
59,2023-09-07,18.0,57,682,6.2,36,64.4,5.14,0.23333333333333334,Moderate
59,2023-09-08,23.2,63,641,6.1,37,73.75999999999999,5.29,0.43333333333333335,High
59,2023-09-09,24.9,61,419,6.6,38,76.82,5.43,0.36666666666666664,High
59,2023-09-10,18.9,61,460,6.6,39,66.02,5.57,0.36666666666666664,High
59,2023-09-11,24.4,68,520,6.5,40,75.92,5.71,0.6,High
59,2023-09-12,24.3,71,495,6.6,41,75.74000000000001,5.86,0.7,High
59,2023-09-13,21.0,80,741,6.4,42,69.8,6.0,1.0,High
59,2023-09-14,22.8,69,625,6.5,43,73.04,6.14,0.6333333333333333,High
59,2023-09-15,21.8,69,783,6.3,44,71.24000000000001,6.29,0.6333333333333333,High
59,2023-09-16,19.3,74,422,6.2,45,66.74000000000001,6.43,0.8,High
60,2023-08-03,20.2,65,527,6.5,1,68.36,0.14,0.5,High
60,2023-08-04,21.8,62,678,6.1,2,71.24000000000001,0.29,0.4,High
60,2023-08-05,18.0,74,747,6.1,3,64.4,0.43,0.8,High
60,2023-08-06,23.6,79,574,6.4,4,74.48,0.57,0.9666666666666667,High
60,2023-08-07,20.1,77,761,6.3,5,68.18,0.71,0.9,High
60,2023-08-08,23.8,66,511,6.6,6,74.84,0.86,0.5333333333333333,High
60,2023-08-09,19.0,74,425,6.4,7,66.2,1.0,0.8,High
60,2023-08-10,23.3,72,666,6.3,8,73.94,1.14,0.7333333333333333,High
60,2023-08-11,19.4,76,744,6.1,9,66.92,1.29,0.8666666666666667,High
60,2023-08-12,23.7,51,511,6.6,10,74.66,1.43,0.03333333333333333,Moderate
60,2023-08-13,20.9,65,784,6.5,11,69.62,1.57,0.5,High
60,2023-08-14,21.2,57,754,6.1,12,70.16,1.71,0.23333333333333334,Moderate
60,2023-08-15,21.9,74,465,6.8,13,71.42,1.86,0.8,High
60,2023-08-16,18.4,63,468,6.5,14,65.12,2.0,0.43333333333333335,High
60,2023-08-17,22.4,65,800,6.1,15,72.32,2.14,0.5,High
60,2023-08-18,18.9,62,656,6.7,16,66.02,2.29,0.4,High
60,2023-08-19,18.1,62,618,6.6,17,64.58,2.43,0.4,High
60,2023-08-20,23.6,71,471,6.6,18,74.48,2.57,0.7,High
60,2023-08-21,21.6,73,557,6.7,19,70.88,2.71,0.7666666666666667,High
60,2023-08-22,22.6,69,722,6.1,20,72.68,2.86,0.6333333333333333,High
60,2023-08-23,24.2,66,684,6.2,21,75.56,3.0,0.5333333333333333,High
60,2023-08-24,22.2,55,713,6.4,22,71.96,3.14,0.16666666666666666,Moderate
60,2023-08-25,24.9,73,678,6.4,23,76.82,3.29,0.7666666666666667,High
60,2023-08-26,18.5,56,671,6.0,24,65.3,3.43,0.2,Moderate
60,2023-08-27,21.2,80,467,6.3,25,70.16,3.57,1.0,High
60,2023-08-28,18.8,58,408,6.7,26,65.84,3.71,0.26666666666666666,Moderate
60,2023-08-29,18.8,61,624,6.6,27,65.84,3.86,0.36666666666666664,High
60,2023-08-30,23.8,73,489,6.1,28,74.84,4.0,0.7666666666666667,High
60,2023-08-31,19.9,79,439,6.1,29,67.82,4.14,0.9666666666666667,High
60,2023-09-01,20.5,57,424,6.7,30,68.9,4.29,0.23333333333333334,Moderate
60,2023-09-02,23.1,57,734,6.4,31,73.58,4.43,0.23333333333333334,Moderate
60,2023-09-03,21.8,55,754,6.2,32,71.24000000000001,4.57,0.16666666666666666,Moderate
60,2023-09-04,19.8,77,735,6.1,33,67.64,4.71,0.9,High
60,2023-09-05,24.5,54,587,6.4,34,76.1,4.86,0.13333333333333333,Moderate
60,2023-09-06,20.6,70,439,6.4,35,69.08,5.0,0.6666666666666666,High
60,2023-09-07,20.9,77,568,6.7,36,69.62,5.14,0.9,High
60,2023-09-08,21.6,76,536,6.6,37,70.88,5.29,0.8666666666666667,High
60,2023-09-09,18.0,78,600,6.4,38,64.4,5.43,0.9333333333333333,High
60,2023-09-10,20.5,62,660,6.6,39,68.9,5.57,0.4,High
60,2023-09-11,18.8,67,674,6.3,40,65.84,5.71,0.5666666666666667,High
60,2023-09-12,23.6,55,459,6.7,41,74.48,5.86,0.16666666666666666,Moderate
60,2023-09-13,25.0,79,693,6.2,42,77.0,6.0,0.9666666666666667,High
60,2023-09-14,20.8,67,595,6.0,43,69.44,6.14,0.5666666666666667,High
60,2023-09-15,22.0,74,753,6.7,44,71.6,6.29,0.8,High
60,2023-09-16,23.5,73,507,6.2,45,74.3,6.43,0.7666666666666667,High
61,2023-08-03,23.1,59,702,6.5,1,73.58,0.14,0.3,Moderate
61,2023-08-04,18.3,52,486,6.3,2,64.94,0.29,0.06666666666666667,Moderate
61,2023-08-05,18.7,56,556,6.2,3,65.66,0.43,0.2,Moderate
61,2023-08-06,18.2,69,530,6.5,4,64.75999999999999,0.57,0.6333333333333333,High
61,2023-08-07,20.8,54,527,6.5,5,69.44,0.71,0.13333333333333333,Moderate
61,2023-08-08,19.2,68,701,6.4,6,66.56,0.86,0.6,High
61,2023-08-09,22.5,61,556,6.4,7,72.5,1.0,0.36666666666666664,High
61,2023-08-10,18.7,78,786,6.3,8,65.66,1.14,0.9333333333333333,High
61,2023-08-11,22.3,78,452,6.4,9,72.14,1.29,0.9333333333333333,High
61,2023-08-12,22.6,58,644,6.4,10,72.68,1.43,0.26666666666666666,Moderate
61,2023-08-13,18.8,67,423,6.8,11,65.84,1.57,0.5666666666666667,High
61,2023-08-14,19.5,64,657,6.1,12,67.1,1.71,0.4666666666666667,High
61,2023-08-15,22.2,69,705,6.7,13,71.96,1.86,0.6333333333333333,High
61,2023-08-16,24.3,61,670,6.1,14,75.74000000000001,2.0,0.36666666666666664,High
61,2023-08-17,18.4,80,494,6.5,15,65.12,2.14,1.0,High
61,2023-08-18,23.4,77,620,6.8,16,74.12,2.29,0.9,High
61,2023-08-19,22.7,70,485,6.0,17,72.86,2.43,0.6666666666666666,High
61,2023-08-20,24.4,51,679,6.6,18,75.92,2.57,0.03333333333333333,Moderate
61,2023-08-21,23.0,71,537,6.2,19,73.4,2.71,0.7,High
61,2023-08-22,20.9,59,724,6.4,20,69.62,2.86,0.3,Moderate
61,2023-08-23,23.0,66,541,6.3,21,73.4,3.0,0.5333333333333333,High
61,2023-08-24,18.9,55,728,6.3,22,66.02,3.14,0.16666666666666666,Moderate
61,2023-08-25,22.0,57,702,6.7,23,71.6,3.29,0.23333333333333334,Moderate
61,2023-08-26,23.4,54,522,6.6,24,74.12,3.43,0.13333333333333333,Moderate
61,2023-08-27,18.4,58,557,6.4,25,65.12,3.57,0.26666666666666666,Moderate
61,2023-08-28,19.8,51,653,6.6,26,67.64,3.71,0.03333333333333333,Moderate
61,2023-08-29,18.8,65,770,6.6,27,65.84,3.86,0.5,High
61,2023-08-30,23.1,77,450,6.4,28,73.58,4.0,0.9,High
61,2023-08-31,22.4,80,773,6.6,29,72.32,4.14,1.0,High
61,2023-09-01,24.7,52,737,6.7,30,76.46,4.29,0.06666666666666667,Moderate
61,2023-09-02,24.8,53,701,6.1,31,76.64,4.43,0.1,Moderate
61,2023-09-03,21.0,53,511,6.6,32,69.8,4.57,0.1,Moderate
61,2023-09-04,19.3,60,496,6.4,33,66.74000000000001,4.71,0.3333333333333333,Moderate
61,2023-09-05,21.2,70,658,6.1,34,70.16,4.86,0.6666666666666666,High
61,2023-09-06,21.3,75,525,6.7,35,70.34,5.0,0.8333333333333334,High
61,2023-09-07,19.0,65,502,6.2,36,66.2,5.14,0.5,High
61,2023-09-08,18.4,73,645,6.2,37,65.12,5.29,0.7666666666666667,High
61,2023-09-09,18.2,66,486,6.7,38,64.75999999999999,5.43,0.5333333333333333,High
61,2023-09-10,19.7,68,437,6.5,39,67.46,5.57,0.6,High
61,2023-09-11,18.7,62,677,6.1,40,65.66,5.71,0.4,High
61,2023-09-12,20.9,65,661,6.0,41,69.62,5.86,0.5,High
61,2023-09-13,21.9,64,719,6.1,42,71.42,6.0,0.4666666666666667,High
61,2023-09-14,18.1,58,795,6.2,43,64.58,6.14,0.26666666666666666,Moderate
61,2023-09-15,24.0,52,605,6.7,44,75.2,6.29,0.06666666666666667,Moderate
61,2023-09-16,23.6,73,638,6.0,45,74.48,6.43,0.7666666666666667,High
62,2023-08-03,19.3,61,483,6.7,1,66.74000000000001,0.14,0.36666666666666664,High
62,2023-08-04,23.2,75,653,6.2,2,73.75999999999999,0.29,0.8333333333333334,High
62,2023-08-05,20.5,78,555,6.0,3,68.9,0.43,0.9333333333333333,High
62,2023-08-06,18.5,67,666,6.8,4,65.3,0.57,0.5666666666666667,High
62,2023-08-07,24.1,53,590,6.1,5,75.38,0.71,0.1,Moderate
62,2023-08-08,21.6,67,712,6.4,6,70.88,0.86,0.5666666666666667,High
62,2023-08-09,19.0,72,751,6.2,7,66.2,1.0,0.7333333333333333,High
62,2023-08-10,23.9,76,734,6.2,8,75.02,1.14,0.8666666666666667,High
62,2023-08-11,20.4,62,503,6.2,9,68.72,1.29,0.4,High
62,2023-08-12,22.0,54,431,6.1,10,71.6,1.43,0.13333333333333333,Moderate
62,2023-08-13,18.3,61,739,6.7,11,64.94,1.57,0.36666666666666664,High
62,2023-08-14,21.3,55,512,6.7,12,70.34,1.71,0.16666666666666666,Moderate
62,2023-08-15,24.9,56,548,6.5,13,76.82,1.86,0.2,Moderate
62,2023-08-16,20.3,52,797,6.6,14,68.54,2.0,0.06666666666666667,Moderate
62,2023-08-17,24.0,51,570,6.3,15,75.2,2.14,0.03333333333333333,Moderate
62,2023-08-18,20.8,56,436,6.7,16,69.44,2.29,0.2,Moderate
62,2023-08-19,18.3,72,494,6.4,17,64.94,2.43,0.7333333333333333,High
62,2023-08-20,21.8,55,470,6.0,18,71.24000000000001,2.57,0.16666666666666666,Moderate
62,2023-08-21,23.9,55,525,6.8,19,75.02,2.71,0.16666666666666666,Moderate
62,2023-08-22,23.2,73,783,6.2,20,73.75999999999999,2.86,0.7666666666666667,High
62,2023-08-23,20.3,60,431,6.3,21,68.54,3.0,0.3333333333333333,Moderate
62,2023-08-24,22.5,56,737,6.5,22,72.5,3.14,0.2,Moderate
62,2023-08-25,24.0,59,526,6.6,23,75.2,3.29,0.3,Moderate
62,2023-08-26,23.3,62,771,6.5,24,73.94,3.43,0.4,High
62,2023-08-27,19.2,69,562,6.5,25,66.56,3.57,0.6333333333333333,High
62,2023-08-28,24.7,79,718,6.1,26,76.46,3.71,0.9666666666666667,High
62,2023-08-29,18.1,53,692,6.8,27,64.58,3.86,0.1,Moderate
62,2023-08-30,21.3,73,434,6.0,28,70.34,4.0,0.7666666666666667,High
62,2023-08-31,18.9,68,585,6.1,29,66.02,4.14,0.6,High
62,2023-09-01,18.5,53,427,6.3,30,65.3,4.29,0.1,Moderate
62,2023-09-02,24.1,72,497,6.5,31,75.38,4.43,0.7333333333333333,High
62,2023-09-03,25.0,75,783,6.5,32,77.0,4.57,0.8333333333333334,High
